,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
9227,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-26 18:00:00,5,65,97,97,96,7444,0
9228,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 03:00:00,290,51,56,56,55,28742,0
9229,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 03:00:00,11,137,61,63,60,26995,0
9230,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 03:00:00,340,130,52,54,52,28906,0
9231,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 04:00:00,296,44,56,57,56,28365,0
9232,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 04:00:00,10,131,62,63,61,30000,0
9233,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 04:00:00,341,135,53,53,50,30000,0
9234,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 05:00:00,301,38,56,57,56,29430,0
9235,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 05:00:00,10,142,62,63,61,30000,0
9236,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 05:00:00,341,125,55,55,53,30000,0
9237,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 06:00:00,313,37,57,57,56,30000,0
9238,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 06:00:00,10,144,64,65,62,30000,0
9239,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 06:00:00,343,116,56,56,55,30000,0
9240,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 07:00:00,295,31,57,57,56,28763,0
9241,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-23 00:00:00,5,70,112,113,110,11322,7
9242,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-23 01:00:00,355,86,114,114,109,11080,9
9243,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-23 02:00:00,297,75,112,116,111,5716,11
9244,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-23 03:00:00,38,35,111,114,109,4870,11
9245,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-23 04:00:00,9,67,108,112,108,5061,10
9246,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-23 05:00:00,6,56,111,111,108,6966,1
9247,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 03:00:00,48,130,77,77,77,11575,0
9248,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 04:00:00,13,94,72,77,72,7224,0
9249,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 05:00:00,44,105,72,75,71,7488,0
9250,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 06:00:00,25,111,64,72,64,3423,1
9251,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 07:00:00,30,121,63,64,62,5126,3
9252,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 08:00:00,49,118,65,65,62,4386,2
9253,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 09:00:00,37,113,65,65,64,4572,5
9254,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 10:00:00,46,124,64,65,64,5028,4
9255,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 11:00:00,15,152,61,65,61,5799,6
9256,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 12:00:00,37,141,59,62,59,6251,7
9257,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 13:00:00,35,143,55,59,54,5748,4
9258,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 14:00:00,42,144,49,56,49,4362,8
9259,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 15:00:00,12,148,49,50,48,4508,6
9260,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-01 16:00:00,19,150,48,49,48,4121,4
9261,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 21:00:00,18,132,71,72,71,30000,0
9262,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 22:00:00,30,128,70,71,70,30000,0
9263,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 23:00:00,44,121,70,71,70,30000,0
9264,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 00:00:00,46,100,68,70,67,30000,0
9265,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 01:00:00,33,135,68,69,68,30000,0
9266,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 02:00:00,11,107,68,68,68,30000,0
9267,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 03:00:00,35,93,63,68,63,24305,0
9268,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 04:00:00,31,110,60,63,58,30000,1
9269,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 05:00:00,56,109,60,61,60,29580,0
9270,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 06:00:00,39,107,57,61,57,25993,3
9271,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 07:00:00,34,103,60,60,56,29369,0
9272,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 08:00:00,8,84,65,65,60,30000,0
9273,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 09:00:00,15,87,71,71,65,30000,0
9274,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 10:00:00,39,99,78,78,72,30000,0
9275,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-09 11:00:00,55,98,81,84,77,30000,0
9276,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-10 23:00:00,46,93,83,94,83,3255,11
9277,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-11 00:00:00,38,104,80,83,79,3357,13
9278,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-11 01:00:00,32,77,78,80,78,4170,3
9279,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-12 22:00:00,14,34,63,71,63,25131,0
9280,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-12 23:00:00,17,37,68,68,61,26098,0
9281,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-13 00:00:00,5,46,65,70,63,22030,0
9282,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-14 23:00:00,335,50,67,67,63,18166,1
9283,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-15 00:00:00,335,54,68,68,65,18151,0
9284,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-15 01:00:00,335,73,68,69,67,19784,0
9285,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-17 01:00:00,278,81,72,74,72,1279,3
9286,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-17 02:00:00,59,81,69,72,69,1899,6
9287,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-17 03:00:00,314,143,67,69,67,2332,8
9288,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-19 02:00:00,333,80,89,89,87,10422,0
9289,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-19 03:00:00,341,71,85,89,83,11325,0
9290,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-21 01:00:00,39,154,79,81,79,30000,0
9291,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-21 02:00:00,51,134,78,80,78,30000,0
9292,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-21 03:00:00,37,118,74,78,74,30000,0
9293,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 04:00:00,27,139,49,52,48,8879,0
9294,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 05:00:00,34,147,45,49,45,8549,0
9295,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 06:00:00,28,137,47,47,45,24266,0
9296,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 07:00:00,8,138,45,48,44,14152,0
9297,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 08:00:00,19,132,48,48,44,30000,0
9298,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 09:00:00,24,114,45,49,45,7395,3
9299,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 10:00:00,29,115,44,45,43,10543,3
9300,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 11:00:00,26,127,48,49,44,30000,0
9301,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 12:00:00,44,115,54,54,48,30000,0
9302,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 13:00:00,294,107,56,60,53,29953,0
9303,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 14:00:00,43,120,55,57,55,20646,0
9304,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 15:00:00,46,120,60,60,55,28036,0
9305,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 16:00:00,34,151,56,60,56,19661,0
9306,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-14 18:00:00,221,81,-6,-6,-10,-9999,0
9307,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-14 19:00:00,216,93,-8,-5,-15,-9999,0
9308,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-16 18:00:00,31,104,-2,3,-5,-9999,15
9309,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-16 19:00:00,85,96,-10,-2,-10,-9999,4
9310,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-16 20:00:00,90,83,-9,-8,-11,-9999,1
9311,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-18 19:00:00,292,32,22,24,13,-9999,0
9312,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-18 20:00:00,311,51,22,24,21,-9999,0
9313,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-18 21:00:00,298,30,19,22,19,-9999,0
9314,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-20 16:00:00,154,46,3,7,1,-9999,0
9315,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-20 17:00:00,146,44,0,3,-1,-9999,0
9316,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-20 18:00:00,181,62,-1,1,-1,-9999,0
9317,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 09:00:00,157,59,53,56,53,-9999,8
9318,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 10:00:00,151,59,49,54,49,-9999,7
9319,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 11:00:00,135,43,55,55,49,-9999,1
9320,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 12:00:00,132,48,60,60,54,-9999,3
9321,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 13:00:00,121,45,44,59,41,-9999,0
9322,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 14:00:00,124,54,43,44,40,-9999,0
9323,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 15:00:00,129,56,41,42,38,-9999,0
9324,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 16:00:00,124,66,31,42,30,-9999,0
9325,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 17:00:00,107,71,20,31,20,-9999,1
9326,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 18:00:00,106,61,20,22,19,-9999,2
9327,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 19:00:00,110,64,13,20,13,-9999,2
9328,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 20:00:00,104,73,8,13,7,-9999,2
9329,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 21:00:00,101,64,6,13,4,-9999,2
9330,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 22:00:00,98,70,7,9,4,-9999,5
9331,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-01-27 23:00:00,125,83,1,7,-1,-9999,5
9332,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 17:00:00,0,0,-28,-22,-28,-9999,0
9333,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 18:00:00,0,0,-34,-28,-34,-9999,0
9334,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 19:00:00,0,0,-37,-34,-37,-9999,0
9335,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 20:00:00,0,0,-37,-37,-37,-9999,0
9336,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 21:00:00,0,0,-38,-37,-38,-9999,0
9337,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 22:00:00,0,0,-42,-38,-42,-9999,0
9338,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 23:00:00,0,0,-50,-42,-50,-9999,0
9339,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 00:00:00,0,0,-50,-50,-51,-9999,0
9340,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 01:00:00,0,0,-50,-49,-50,-9999,0
9341,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 02:00:00,0,0,-56,-50,-57,-9999,0
9342,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 03:00:00,0,0,-54,-53,-56,-9999,0
9343,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 04:00:00,0,0,-57,-53,-57,-9999,0
9344,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 05:00:00,75,10,-63,-56,-63,-9999,0
9345,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 06:00:00,0,0,-68,-63,-68,-9999,0
9346,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 07:00:00,9,140,64,65,63,30000,0
9347,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 07:00:00,337,112,56,56,56,30000,0
9348,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 08:00:00,321,39,59,59,57,20108,0
9349,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 08:00:00,9,151,63,65,63,30000,0
9350,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 08:00:00,341,106,58,58,56,30000,0
9351,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 09:00:00,300,39,65,65,59,22088,0
9352,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 09:00:00,5,154,65,65,63,30000,0
9353,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 09:00:00,348,110,59,59,58,30000,0
9354,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 10:00:00,297,46,74,74,65,26177,0
9355,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 10:00:00,10,142,69,69,66,29314,0
9356,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 10:00:00,340,106,63,63,59,30000,0
9357,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 11:00:00,342,58,83,83,74,29174,0
9358,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 11:00:00,4,142,72,72,68,25261,0
9359,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-11 22:00:00,40,34,49,54,49,14198,0
9360,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-11 22:00:00,17,148,53,58,53,24052,0
9361,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-11 22:00:00,41,97,54,61,54,13049,0
9362,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-11 23:00:00,357,30,42,49,42,15883,0
9363,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-11 23:00:00,14,136,50,53,50,21070,0
9364,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-11 23:00:00,35,68,47,54,47,17230,0
9365,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-12 00:00:00,20,40,39,42,39,19213,0
9366,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-12 00:00:00,10,114,50,51,49,20033,0
9367,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-12 00:00:00,24,58,41,46,41,19335,0
9368,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-13 23:00:00,22,36,40,45,40,4408,0
9369,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-13 23:00:00,356,118,44,49,43,7386,0
9370,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-13 23:00:00,32,90,43,48,43,4070,0
9371,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-14 00:00:00,10,38,35,40,35,5420,0
9372,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-14 00:00:00,10,106,45,46,43,9176,0
9373,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-14 00:00:00,25,97,37,43,37,4225,0
9374,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-14 01:00:00,329,36,33,35,33,5354,0
9375,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-14 01:00:00,6,113,46,47,45,9427,0
9376,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-14 01:00:00,21,110,32,37,32,5073,0
9377,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 00:00:00,294,24,87,88,84,3777,0
9378,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 00:00:00,41,70,105,105,102,11842,0
9379,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 00:00:00,342,67,91,94,91,6360,0
9380,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 01:00:00,281,26,88,88,87,3491,0
9381,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 01:00:00,40,77,100,106,100,7379,0
9382,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 01:00:00,349,65,93,93,91,6692,0
9383,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 02:00:00,323,25,89,89,88,3807,0
9384,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 02:00:00,21,90,98,100,98,7367,0
9385,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 02:00:00,346,59,94,95,93,5964,0
9386,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-18 04:00:00,308,29,85,85,82,8988,0
9387,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-18 04:00:00,17,112,94,96,94,30000,0
9388,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-18 04:00:00,332,77,84,84,83,20070,0
9389,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-18 05:00:00,324,32,85,85,85,8203,0
9390,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-18 05:00:00,13,108,92,94,92,30000,0
9391,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-18 05:00:00,314,77,84,84,83,21339,0
9392,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-18 06:00:00,313,39,85,86,84,9863,0
9393,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-18 06:00:00,13,118,91,93,91,26875,0
9394,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-18 06:00:00,328,76,84,84,84,21781,0
9395,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-20 19:00:00,39,59,96,99,96,5829,0
9396,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-20 19:00:00,41,158,87,88,87,13061,0
9397,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-20 19:00:00,47,156,87,90,87,8048,0
9398,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-20 20:00:00,35,57,92,96,92,5544,0
9399,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-20 20:00:00,41,162,85,87,85,17924,0
9400,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-20 20:00:00,46,146,87,88,87,8565,0
9401,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-20 21:00:00,36,56,90,92,90,8043,0
9402,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-20 21:00:00,43,152,84,85,84,21582,0
9403,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-20 21:00:00,43,142,85,87,85,9760,0
9404,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-28 00:00:00,353,39,87,89,86,28002,0
9405,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-28 00:00:00,12,168,84,87,83,10125,2
9406,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-28 00:00:00,20,102,91,92,91,30000,0
9407,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-28 01:00:00,342,41,87,87,86,30000,2
9408,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-28 01:00:00,15,166,87,87,83,10309,0
9409,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 17:00:00,56,144,51,56,51,12795,0
9410,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-29 18:00:00,20,150,50,51,49,16762,0
9411,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 07:00:00,240,76,54,59,54,30000,0
9412,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 08:00:00,355,61,62,62,54,30000,0
9413,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 09:00:00,295,84,87,89,61,30000,0
9414,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 10:00:00,15,84,93,98,87,30000,0
9415,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 11:00:00,79,134,88,96,85,30000,0
9416,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 12:00:00,41,136,93,94,87,30000,0
9417,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 13:00:00,20,161,94,98,91,30000,0
9418,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 14:00:00,48,173,95,96,90,30000,0
9419,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 15:00:00,45,162,85,96,85,30000,0
9420,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 16:00:00,53,188,77,84,76,30000,0
9421,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 17:00:00,36,159,75,79,74,30000,0
9422,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 18:00:00,39,149,72,74,72,30000,0
9423,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 19:00:00,31,134,72,72,72,30000,0
9424,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-08 20:00:00,18,135,71,72,71,30000,0
9425,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-11 02:00:00,23,106,74,78,74,3404,5
9426,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-11 03:00:00,9,131,73,74,72,7578,1
9427,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-11 04:00:00,6,113,69,73,69,18940,0
9428,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-13 01:00:00,7,39,64,69,63,21593,0
9429,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-13 02:00:00,4,54,58,66,58,17314,0
9430,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-13 03:00:00,325,56,63,64,58,17287,0
9431,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-15 02:00:00,329,76,70,71,67,14658,0
9432,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-15 03:00:00,342,78,70,74,69,13120,0
9433,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-15 04:00:00,345,80,79,80,69,17063,0
9434,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-17 04:00:00,331,97,67,67,66,2040,8
9435,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-17 05:00:00,18,105,69,69,67,2699,7
9436,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-17 06:00:00,17,93,71,71,69,3880,8
9437,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-19 04:00:00,13,75,90,90,85,16006,0
9438,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-19 05:00:00,2,60,91,98,90,17105,0
9439,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-19 06:00:00,18,73,87,91,84,15801,0
9440,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-19 07:00:00,18,76,87,88,84,20697,0
9441,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-21 07:00:00,359,104,73,73,72,30000,0
9442,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-21 08:00:00,27,92,75,75,73,30000,0
9443,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-21 09:00:00,45,91,80,82,75,27921,0
9444,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-21 10:00:00,43,112,85,85,77,30000,0
9445,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 09:00:00,292,92,30,31,26,25721,1
9446,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 10:00:00,276,97,37,37,30,21035,0
9447,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 11:00:00,21,72,43,43,36,26030,0
9448,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 12:00:00,279,81,55,56,42,30000,0
9449,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 13:00:00,314,118,78,78,55,26480,1
9450,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 14:00:00,4,120,73,80,67,25469,0
9451,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 15:00:00,340,126,72,77,66,24888,0
9452,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 16:00:00,64,109,66,73,64,24519,0
9453,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 17:00:00,292,81,58,68,58,24394,0
9454,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 18:00:00,326,83,49,59,49,26368,0
9455,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 19:00:00,265,58,46,49,45,21828,0
9456,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 20:00:00,322,68,44,47,44,24351,0
9457,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 21:00:00,46,58,41,44,41,30000,0
9458,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-01-30 22:00:00,64,75,34,41,34,24594,0
9459,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 22:00:00,42,143,62,66,62,9423,0
9460,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 23:00:00,39,157,60,62,60,10749,0
9461,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-06 00:00:00,31,160,58,60,58,10130,0
