,IIiii,tTime,dF2,fF2,dF10,fF10,dFx,fFx,t_Fx,dF,fF,dFy,fFy,t_Fy,RR,FellRain,FellRainAmount,T,Tx,t_Tx,Tn,t_Tn,U,Un,t_Un,E,Td,P,Px,t_Px,Pn,t_Pn,D,Dx,t_Dx,Dn,t_Dn,D05,D10,D15,D20,D40,D80,D160,D320,L,P0,VV,R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60
200,58662,2022-01-27 09:00:00,334,80,334,79,334,85,,329,91,334,100,,2,,,93,93,,92,,100,100,,117,93,10166,10166,,10157,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10241,3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201,58663,2022-01-27 09:00:00,343,112,345,104,345,104,0900,342,109,342,120,0900,5,,,102,104,0801,102,0856,98,98,0801,122,99,10109,10109,0852,10101,0801,-9999,-9999,////,-9999,////,-9999,-9999,-9999,-9999,,,,,-9999,10228,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,58668,2022-01-27 09:00:00,55,83,52,90,50,92,,72,82,43,120,,0,,,101,102,,101,,100,100,,124,101,10073,10073,,10067,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10223,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,58669,2022-01-27 09:00:00,28,43,27,27,25,30,,21,64,39,91,,1,,,104,105,,103,,100,100,,126,104,10126,10127,,10121,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10219,4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204,58653,2022-01-27 10:00:00,148,38,150,37,150,50,,149,38,151,59,,7,,,49,54,,49,,100,100,,87,49,8653,8654,,8649,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10238,-9999,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,58661,2022-01-27 10:00:00,350,24,351,26,346,29,,353,16,350,44,,2,,,108,108,,107,,96,92,,124,102,10222,10222,,10218,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10227,6943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,58662,2022-01-27 10:00:00,333,79,332,79,332,85,,329,83,338,114,,3,,,92,92,,92,,100,100,,116,92,10169,10170,,10166,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10244,5179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,58663,2022-01-27 10:00:00,3,113,6,104,356,116,0919,8,124,355,130,0913,6,,,101,102,0901,99,0943,100,100,0901,123,100,10113,10114,0925,10109,0907,-9999,-9999,////,-9999,////,-9999,-9999,-9999,-9999,,,,,-9999,10232,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,58668,2022-01-27 10:00:00,60,75,53,82,51,93,,45,80,43,119,,0,,,102,102,,101,,100,100,,124,102,10071,10073,,10071,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10220,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,58669,2022-01-27 10:00:00,25,44,25,51,24,58,,49,39,45,113,,0,,,105,106,,104,,100,100,,127,105,10129,10129,,10126,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10222,16605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,58653,2022-01-27 11:00:00,129,19,137,19,150,37,,128,22,135,43,,1,,,55,55,,49,,100,100,,90,55,8653,8655,,8653,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10230,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,58661,2022-01-27 11:00:00,343,21,352,21,352,25,,347,19,17,33,,2,,,108,110,,108,,96,95,,124,102,10222,10223,,10221,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10227,7432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,58662,2022-01-27 11:00:00,334,81,334,77,335,86,,327,87,339,107,,1,,,94,95,,92,,100,100,,118,94,10168,10169,,10167,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10243,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,58663,2022-01-27 11:00:00,3,138,5,135,4,138,1037,2,139,2,155,1028,1,,,99,102,1002,99,1036,100,100,1001,121,98,10108,10113,1001,10108,1056,-9999,-9999,////,-9999,////,-9999,-9999,-9999,-9999,,,,,-9999,10227,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,58668,2022-01-27 11:00:00,50,103,51,110,52,113,,59,100,44,145,,0,,,102,103,,102,,100,100,,124,102,10072,10073,,10070,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10221,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,58669,2022-01-27 11:00:00,25,29,29,49,25,77,,29,17,25,136,,0,,,104,106,,103,,100,100,,126,104,10128,10130,,10125,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10221,9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,58653,2022-01-27 12:00:00,151,29,138,36,135,37,,159,27,132,48,,3,,,60,60,,54,,100,100,,93,60,8644,8653,,8644,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10218,-9999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,58661,2022-01-27 12:00:00,21,26,22,26,22,26,,23,25,21,42,,0,,,107,109,,106,,93,93,,120,96,10216,10222,,10216,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10221,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,58662,2022-01-27 12:00:00,339,87,343,85,342,87,,340,95,334,102,,4,,,96,97,,94,,100,100,,119,96,10164,10169,,10164,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10239,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219,58663,2022-01-27 12:00:00,1,135,0,136,356,139,1146,359,145,2,165,1153,1,,,97,99,1102,97,1132,98,98,1104,118,94,10104,10109,1106,10104,1200,-9999,-9999,////,-9999,////,-9999,-9999,-9999,-9999,,,,,-9999,10223,5326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,58668,2022-01-27 12:00:00,53,104,51,101,54,113,,50,78,41,157,,0,,,101,102,,101,,100,100,,124,101,10070,10072,,10069,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10219,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,58669,2022-01-27 12:00:00,19,39,28,54,28,75,,35,52,37,140,,0,,,104,105,,104,,100,100,,126,104,10125,10129,,10123,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10218,16576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,58653,2022-01-27 13:00:00,127,21,104,15,140,35,,124,27,121,45,,0,,,44,59,,41,,100,100,,84,44,8642,8645,,8641,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10220,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,58661,2022-01-27 13:00:00,32,39,30,42,29,43,,34,38,32,68,,0,,,110,110,,107,,87,87,,114,89,10212,10216,,10211,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10217,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,58662,2022-01-27 13:00:00,354,70,356,76,340,88,,350,73,335,102,,0,,,95,97,,95,,100,100,,119,95,10161,10165,,10160,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10236,18220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,58663,2022-01-27 13:00:00,359,144,0,142,1,143,1258,3,138,358,170,1254,0,,,95,97,1201,95,1234,98,98,1202,116,92,10099,10105,1201,10098,1255,-9999,-9999,////,-9999,////,-9999,-9999,-9999,-9999,,,,,-9999,10218,9630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,58668,2022-01-27 13:00:00,63,88,60,90,56,103,,43,106,46,135,,0,,,100,101,,100,,100,100,,123,100,10063,10070,,10063,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10212,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,58669,2022-01-27 13:00:00,34,77,32,83,31,90,,34,102,31,157,,0,,,103,105,,102,,100,100,,125,103,10118,10125,,10118,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10211,17969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,58653,2022-01-27 14:00:00,130,27,131,34,124,45,,130,29,124,54,,0,,,43,44,,40,,100,100,,83,43,8637,8642,,8637,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10212,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,58661,2022-01-27 14:00:00,29,40,29,35,29,44,,30,39,25,72,,0,,,106,110,,106,,89,85,,114,89,10210,10213,,10210,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10215,11198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,58662,2022-01-27 14:00:00,7,84,3,74,358,85,,4,86,1,106,,0,,,98,98,,95,,100,100,,121,98,10158,10161,,10158,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10233,18272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,58663,2022-01-27 14:00:00,7,140,359,153,2,159,,4,142,357,180,,0,,,92,96,,92,,98,98,,114,89,10100,10101,,10098,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10219,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,58668,2022-01-27 14:00:00,64,97,60,100,59,105,,66,96,48,150,,0,,,97,100,,97,,100,100,,120,97,10064,10064,,10062,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10213,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,58669,2022-01-27 14:00:00,35,101,32,102,32,103,,95,48,359,186,,0,,,99,103,,99,,100,98,,122,99,10118,10120,,10115,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10211,6340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,58653,2022-01-27 15:00:00,130,48,122,36,114,38,,129,51,129,56,,0,,,41,42,,38,,100,100,,82,41,8633,8638,,8633,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10207,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,58661,2022-01-27 15:00:00,35,43,33,41,31,45,,35,40,38,70,,0,,,108,108,,105,,86,86,,111,86,10212,10212,,10210,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10217,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,58662,2022-01-27 15:00:00,355,73,2,76,7,84,,8,63,6,109,,0,,,95,98,,95,,100,100,,119,95,10160,10161,,10158,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10235,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,58663,2022-01-27 15:00:00,7,134,7,131,5,153,,7,140,3,173,,0,,,90,91,,90,,100,100,,115,90,10101,10101,,10099,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10220,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,58668,2022-01-27 15:00:00,71,96,72,106,71,113,,66,84,64,153,,0,,,95,97,,94,,100,100,,119,95,10064,10065,,10062,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10213,11973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,58669,2022-01-27 15:00:00,40,95,38,96,32,106,,40,55,23,192,,0,,,97,99,,97,,100,100,,120,97,10119,10120,,10117,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10212,16807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,58653,2022-01-27 16:00:00,113,45,118,51,120,52,,112,42,124,66,,0,,,31,42,,30,,100,100,,76,31,8638,8639,,8632,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10215,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,58661,2022-01-27 16:00:00,28,45,30,43,38,49,,29,42,30,67,,0,,,105,108,,105,,84,84,,107,79,10218,10218,,10211,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10223,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,58662,2022-01-27 16:00:00,4,79,5,76,359,81,,6,87,9,104,,0,,,94,95,,93,,100,100,,118,94,10163,10163,,10160,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10238,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,58663,2022-01-27 16:00:00,11,111,7,122,6,136,,7,126,8,156,,0,,,89,90,,88,,100,100,,114,89,10107,10107,,10100,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10226,6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,58668,2022-01-27 16:00:00,68,86,65,86,72,106,,61,80,58,150,,0,,,93,94,,93,,100,100,,117,93,10070,10070,,10063,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10219,14365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,58669,2022-01-27 16:00:00,29,75,34,91,40,108,,32,109,65,151,,0,,,98,99,,97,,93,93,,113,87,10125,10125,,10119,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10218,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,58653,2022-01-27 17:00:00,108,50,110,50,107,53,,109,47,107,71,,1,,,20,31,,20,,100,100,,71,20,8639,8640,,8637,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10219,-9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,58661,2022-01-27 17:00:00,20,39,26,35,32,52,,22,48,37,73,,0,,,103,105,,103,,84,83,,105,77,10222,10222,,10217,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10227,25598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,58662,2022-01-27 17:00:00,3,80,4,79,4,79,,359,69,359,101,,0,,,91,94,,91,,93,92,,107,80,10169,10170,,10163,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10244,9967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,58663,2022-01-27 17:00:00,7,133,10,129,10,129,,6,134,17,162,,0,,,88,89,,88,,100,100,,113,88,10110,10111,,10106,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10229,6835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,58668,2022-01-27 17:00:00,66,102,58,96,71,109,,73,93,72,156,,0,,,93,94,,93,,98,98,,115,90,10074,10074,,10065,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10223,15583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,58669,2022-01-27 17:00:00,39,104,38,93,37,102,,38,146,43,155,,0,,,94,98,,94,,96,93,,113,88,10124,10127,,10124,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10217,12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,58653,2022-01-27 18:00:00,113,22,108,19,109,51,,117,26,106,61,,2,,,20,22,,19,,100,100,,71,20,8646,8647,,8638,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10230,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
