,Cnty,Province,Town,Station_levl,Station_Name,City,Station_Id_C,Lat,Lon,Alti,PRE
10714,浦东新区,上海市,,14,浦东老港雷达站,上海市,A5402,31.0075,121.8828,999999.0,0.5
10715,龙子湖区,安徽省,,14,龙子湖万绿,蚌埠市,I2815,32.8953,117.4864,95.0,0.0
10716,吉水县,江西省,,16,吉水白沙,吉安市,J8105,26.9772,115.4311,130.0,0.0
10717,永丰县,江西省,,14,永丰石马,吉安市,J8151,27.0147,115.7053,999999.0,0.0
10718,富阳区,浙江省,环山乡,14,环联村,杭州市,KA311,29.935,119.9053,61.0,0.6
10719,富阳区,浙江省,新登镇,14,双江村,杭州市,KA318,29.9728,119.7381,25.0,0.6
10720,苍南县,浙江省,赤溪镇,14,赤溪新东,温州市,K3478,27.3139,120.5469,191.0,0.0
10721,富阳区,浙江省,常安镇,14,永安山,杭州市,K1105,29.875,119.9261,419.0,0.5
10722,苍南县,浙江省,炎亭镇,14,炎亭,温州市,K3291,27.4925,120.6225,26.0,0.0
10723,建德市,浙江省,大慈岩镇,14,吴山村,杭州市,K1569,29.2989,119.2478,114.0,0.0
10724,浦江县,浙江省,大畈乡,16,大畈湃桥,金华市,K6160,29.5931,119.8533,224.0,0.0
10725,柯城区,浙江省,万田乡,14,坞石村,衢州市,K7516,29.0181,118.8394,112.0,12.5
10726,拱墅区,浙江省,祥符街道,14,蓝孔雀社区,杭州市,K1462,30.325,120.1033,7.0,0.0
10727,苍南县,浙江省,灵溪镇,14,灵溪仓浃,温州市,K3395,27.5522,120.4583,16.0,0.0
10728,苍南县,浙江省,宜山镇,14,宜山,温州市,K3251,27.5036,120.5361,7.0,0.0
10729,浦江县,浙江省,大畈乡,14,大畈大姑源,金华市,K6090,29.6256,119.8314,329.0,0.0
10730,宁国市,安徽省,,14,宁国港口,宣城市,I8163,30.7214,118.9064,999999.0,0.0
10731,永春县,福建省,,14,永春桃城,泉州市,F5312,25.325,118.3089,999999.0,0.0
10732,建德市,浙江省,大洋镇,14,青源村,杭州市,KA547,29.4222,119.6008,236.0,0.0
10733,全椒县,安徽省,,12,全椒,滁州市,58230,32.1319,118.2908,27.7,0.0
10734,滨江区,浙江省,浦沿街道,14,冠二社区,杭州市,K1004,30.1556,120.1461,19.0,0.0
10735,富阳区,浙江省,龙门镇,14,龙门三村,杭州市,KA313,29.9061,119.9364,38.0,0.8
10736,新罗区,福建省,,16,新罗雁石,龙岩市,F7616,25.2958,117.1522,356.5,0.0
10737,浦东新区,上海市,,14,浦东祝桥薛家泓,上海市,A5471,31.1131,121.8597,4.4,0.5
10738,德化县,福建省,,14,德化塔兜,泉州市,F5231,25.5931,118.3958,357.0,0.0
10739,兴化市,江苏省,,14,兴化安丰,泰州市,M3476,33.0897,120.1169,999999.0,0.0
10740,云和县,浙江省,石塘镇,14,朱村村,丽水市,K9038,28.25,119.65,85.0,5.0
10741,怀远县,安徽省,,14,京台上行K884,蚌埠市,I9999,32.9881,117.2475,999999.0,0.0
10742,潭城镇,福建省,,16,平潭壳屿岛,平潭综合实验区,58954,25.4608,119.6739,20.2,0.0
10743,肥西县,安徽省,,14,三河,合肥市,I4903,31.5125,117.2403,999999.0,0.0
10744,奉化区,浙江省,尚田街道,16,龚原,宁波市,K2726,29.5175,121.3744,84.4,3.0
10745,奉化区,浙江省,尚田街道,14,杨家堰,宁波市,K2759,29.5947,121.3294,117.7,0.2
10746,海宁市,浙江省,斜桥镇,14,祝场村,嘉兴市,K5691,30.4739,120.6233,4.0,0.0
10747,苍南县,浙江省,灵溪镇,14,灵溪横浦,温州市,K3394,27.5206,120.4347,28.0,0.0
10748,秀洲区,浙江省,洪合镇,14,良三村北,嘉兴市,K5655,30.7047,120.6244,10.0,0.0
10749,富阳区,浙江省,洞桥镇,14,小坞村,杭州市,K1234,30.0978,119.6375,186.0,0.5
10750,利辛县,安徽省,,14,宁洛上行K284,亳州市,I9894,33.1883,116.4106,999999.0,0.0
10751,灌南县,江苏省,,14,小窑屈东幼儿园,连云港市,M6131,34.138,119.5013,23.2,0.0
10752,雨花台区,江苏省,,14,南京铁心桥春江,南京市,M6788,31.965,118.7428,999999.0,0.0
10753,郸城县,河南省,,14,汲水,周口市,O6876,33.7178,115.4103,999999.0,0.0
10754,象山县,浙江省,泗洲头镇,14,泗洲头,宁波市,K2918,29.3789,121.7697,31.0,0.0
10755,睢县,河南省,,14,尤吉屯,商丘市,O5465,34.4136,115.1344,58.3,0.0
10756,云和县,浙江省,赤石乡,14,滨湖村,丽水市,K9330,28.1075,119.4881,310.0,0.0
10757,苍南县,浙江省,赤溪镇,14,赤溪白湾,温州市,K3903,27.3236,120.5239,24.9,0.0
10758,景宁县,浙江省,九龙乡,14,王湾村,丽水市,K9162,28.0964,119.8472,196.0,1.3
10759,宁国市,安徽省,,14,宁国梅林,宣城市,I8151,30.5728,119.0967,71.0,0.3
10760,庐江县,安徽省,,14,庐江泥河沙岗,合肥市,I5273,31.0917,117.2908,999999.0,0.0
10761,利辛县,安徽省,,14,利辛展沟,亳州市,I2062,32.9111,116.3564,23.0,0.0
10762,永丰县,江西省,,14,永丰龙冈毛兰,吉安市,J8371,26.7169,115.5492,191.2,0.0
10763,田家庵区,安徽省,,14,滁新K144,淮南市,I9911,32.5281,117.0031,999999.0,0.0
10764,义安区,安徽省,,14,义安顺安东垅,铜陵市,I7760,30.9589,117.9756,12.5,0.1
10765,宁国市,安徽省,,14,宁国梅林阳山,宣城市,I8122,30.5886,119.2292,221.0,0.1
10766,义安区,安徽省,,14,义安东联毛桥,铜陵市,I7754,31.0081,117.9856,13.5,0.0
10767,庐江县,安徽省,,14,庐江张院水库,合肥市,I5212,30.9928,117.3669,66.0,0.0
10768,柯城区,浙江省,白云街道,14,白云街道,衢州市,K7518,28.98,118.8386,71.0,5.4
10769,苍南县,浙江省,望里镇,14,望里港头,温州市,K3339,27.4831,120.5147,10.0,0.0
10770,拱墅区,浙江省,米市巷街道,14,半道红社区,杭州市,K1467,30.2756,120.1539,14.0,0.0
10771,连云区,江苏省,,14,连云街道胜利社区,连云港市,M3210,34.7261,119.4711,999999.0,0.0
10772,英山县,湖北省,,14,河口,黄冈市,Q9329,30.7958,115.6775,999999.0,0.0
10773,都昌县,江西省,,14,都昌中馆,九江市,J1088,29.4053,116.4989,999999.0,0.0
10774,德化县,福建省,,14,德化后宅,泉州市,F5242,25.7119,118.2131,871.0,0.2
10775,峡江县,江西省,,14,峡江戈坪,吉安市,J8146,27.6567,115.1186,69.0,0.0
10776,黎川县,江西省,,14,黎川洵口,抚州市,J6324,27.4172,117.0328,999999.0,0.0
10777,枞阳县,安徽省,,14,枞阳项铺金三角,铜陵市,I7102,30.8533,117.3389,29.0,0.0
10778,溧阳市,江苏省,,14,扬溧上行K75应用（交通）,常州市,M9282,31.6758,119.4311,18.0,0.0
10779,景宁县,浙江省,雁溪乡,14,浮亭岗村,丽水市,K7806,27.7644,119.5881,1103.3,0.1
10780,义安区,安徽省,,14,义安老洲光辉,铜陵市,I7772,30.9522,117.7617,999999.0,0.0
10781,乐平市,江西省,,14,乐平幸福水库,景德镇市,J3034,28.9922,117.3825,999999.0,0.0
10782,富阳区,浙江省,永昌镇,14,永昌村,杭州市,K1101,30.0353,119.7317,43.0,0.3
10783,富阳区,浙江省,银湖街道,14,金竺村,杭州市,KA432,30.1756,119.8764,118.0,0.1
10784,富阳区,浙江省,湖源乡,14,新绿村,杭州市,KA310,29.7797,119.9139,206.0,0.7
10785,象山县,浙江省,西周镇,14,岙岭下,宁波市,K2944,29.5058,121.7036,11.0,0.0
10786,景宁县,浙江省,英川镇,14,董川村,丽水市,K9040,27.865,119.3244,600.0,0.0
10787,枞阳县,安徽省,,14,枞阳麒麟新安,铜陵市,I7184,30.9944,117.1639,999999.0,0.0
10788,都昌县,江西省,,14,都昌阳峰,九江市,J1162,29.3075,116.3739,999999.0,0.0
10789,利辛县,安徽省,,14,利辛永兴,亳州市,I2065,33.0783,116.0736,32.2,0.0
10790,新罗区,福建省,,14,新罗龙硿洞,龙岩市,F7629,25.2086,117.2533,999999.0,0.0
10791,宁国市,安徽省,,14,宁国甲路洪村,宣城市,I8104,30.3914,118.8117,999999.0,0.0
10792,常山县,浙江省,新昌乡,14,西源村,衢州市,K7231,29.1717,118.6433,330.0,1.5
10793,建德市,浙江省,大洋镇,14,新源村,杭州市,K1274,29.4506,119.4242,104.0,0.0
10794,柯城区,浙江省,七里乡,14,黄土岭村,衢州市,K7531,29.1369,118.7508,663.0,2.8
10795,建德市,浙江省,大洋镇,14,河源村,杭州市,K1273,29.3861,119.4639,108.0,0.1
10796,虞城县,河南省,,14,站集,商丘市,O2315,34.2356,115.85,999999.0,0.0
10797,姜堰区,江苏省,,14,梁徐街道,泰州市,M6636,32.4697,120.1203,999999.0,0.0
10798,浦东新区,上海市,,14,浦东祝桥光明中学,上海市,A4978,31.1053,121.7517,6.0,0.3
10799,浦东新区,上海市,,14,浦东三林东方体育中心,上海市,A5459,31.1586,121.4717,999999.0,0.2
10800,兴化市,江苏省,,14,兴化大邹,泰州市,M5478,33.1381,119.9556,999999.0,0.0
10801,富阳区,浙江省,渌渚镇,14,莲桥村,杭州市,K1685,29.8897,119.6928,84.0,1.4
10802,柯城区,浙江省,黄家街道,14,光大环保,衢州市,K7543,28.8825,118.87,104.0,3.5
10803,苍南县,浙江省,赤溪镇,14,赤溪半垟,温州市,K3834,27.3619,120.4947,398.9,0.0
10804,景宁县,浙江省,鸬鹚乡,14,鸬鹚村,丽水市,K9163,27.8806,119.4011,310.0,0.6
10805,象山县,浙江省,鹤浦镇,14,文山前,宁波市,KB113,29.1531,121.9331,27.2,3.0
10806,南城县,江西省,,14,南城新丰,抚州市,J6064,27.4283,116.5853,999999.0,0.0
10807,永丰县,江西省,,16,永丰鹿冈,吉安市,J8069,27.3842,115.6169,131.5,0.0
10808,宁国市,安徽省,,14,宁国方塘,宣城市,I8153,30.4803,118.7256,147.0,0.3
10809,浦东新区,上海市,,14,浦东花木,上海市,A4962,31.2228,121.5411,20.0,0.5
10810,怀远县,安徽省,,14,怀远淝河,蚌埠市,I2903,33.1333,117.0833,999999.0,0.0
10811,建德市,浙江省,大慈岩镇,14,新叶村,杭州市,K1580,29.3558,119.3178,180.0,0.0
10812,浦东新区,上海市,,14,浦东高桥港城路气象观测站,上海市,A5482,31.3567,121.5808,999999.0,0.1
10813,浦东新区,上海市,,14,浦东合庆,上海市,A4988,31.2583,121.7217,7.0,0.2
10814,贵溪市,江西省,,14,贵溪耳口,鹰潭市,J4028,27.9303,117.1086,109.1,0.0
10815,永丰县,江西省,,14,永丰沙溪韶源,吉安市,J8363,26.8375,115.5831,999999.0,0.0
10816,英山县,湖北省,,14,横山,黄冈市,Q9330,30.7733,115.8203,999999.0,0.0
10817,全椒县,安徽省,,14,全椒古河蔡集,滁州市,I3843,31.9111,118.0206,999999.0,0.0
10818,樟树市,江西省,,14,樟树刘公庙,宜春市,J5101,28.1108,115.3064,68.7,0.0
10819,建德市,浙江省,三都镇,14,凤凰村,杭州市,K1117,29.5175,119.6592,140.0,1.2
10820,奉化区,浙江省,莼湖街道,16,莼湖,宁波市,K2722,29.5828,121.5219,13.8,0.0
10821,都昌县,江西省,,14,都昌北山,九江市,J1159,29.3194,116.1472,999999.0,0.0
10822,泰和县,江西省,,14,泰和老营盘,吉安市,J8085,26.5819,115.1728,207.6,0.0
10823,郸城县,河南省,,16,白马,周口市,O2450,33.6053,115.5056,53.0,0.0
10824,云和县,浙江省,雾溪乡,14,坪垟岗村,丽水市,K9154,28.0536,119.5547,362.0,0.0
10825,永丰县,江西省,,14,永丰龙冈龙云,吉安市,J8374,26.6864,115.5756,999999.0,0.0
10826,乐平市,江西省,,14,乐平高家梅岩,景德镇市,J3058,28.9978,117.3383,999999.0,0.0
10827,新罗区,福建省,,14,新罗北洋,龙岩市,F7617,25.0067,116.9258,445.0,0.0
10828,新罗区,福建省,,14,新罗培斜村,龙岩市,F7627,25.115,116.8528,999999.0,0.0
10829,兴化市,江苏省,,14,戴南镇茅山,泰州市,M6602,32.7547,120.0114,999999.0,0.0
10830,雨花台区,江苏省,,14,南京雨花古雄,南京市,M6790,31.8992,118.6328,999999.0,0.0
10831,灌南县,江苏省,,14,新集镇,连云港市,M4113,34.0156,119.4389,999999.0,0.0
10832,兴化市,江苏省,,14,兴化钓鱼,泰州市,M6645,33.0994,119.9725,999999.0,0.0
10833,连云区,江苏省,,14,连云主港区24号泊位,连云港市,M6109,34.7478,119.4483,999999.0,0.0
10834,新蔡县,河南省,,14,化庄,驻马店市,O7983,32.8194,115.1278,999999.0,0.0
10835,枞阳县,安徽省,,14,枞阳白柳公塥,铜陵市,I7164,30.9583,117.3056,999999.0,0.1
10836,象山县,浙江省,鹤浦镇,14,大南田,宁波市,KB110,29.0956,121.9353,61.1,1.0
10837,利辛县,安徽省,,14,利辛孙集,亳州市,I2059,33.2319,116.0897,18.0,0.0
10838,贵溪市,江西省,,14,贵溪泗沥,鹰潭市,J4003,28.3808,117.2028,999999.0,0.0
10839,利辛县,安徽省,,14,利辛西收费站,亳州市,I2055,33.1736,115.9492,999999.0,0.1
10840,富阳区,浙江省,常绿镇,14,长春村,杭州市,KA304,29.8497,120.0808,146.0,0.1
10841,滨江区,浙江省,长河街道,14,钱潮社区,杭州市,K1171,30.2025,120.1756,10.0,0.1
10842,云和县,浙江省,白龙山街道,12,云和,丽水市,58742,28.1069,119.5642,161.4,3.0
10843,云和县,浙江省,白龙山街道,14,杨柳河工业园区,丽水市,KK017,28.0836,119.5519,180.0,5.7
10844,镜湖区,安徽省,,14,镜湖绿地小学,芜湖市,I5677,31.3333,118.4142,10.0,0.0
10845,兴化市,江苏省,,16,兴化沈伦,泰州市,M6603,32.79,119.9586,999999.0,0.0
10846,海宁市,浙江省,许村镇,14,孙桥村,嘉兴市,K5680,30.4594,120.3394,4.0,0.0
10847,永丰县,江西省,,14,永丰君埠北寨,吉安市,J8377,26.7133,115.6742,999999.0,0.0
10848,秀洲区,浙江省,王店镇,14,八联村,嘉兴市,K5570,30.6653,120.7114,3.2,0.0
10849,郸城县,河南省,,14,巴集,周口市,O6867,33.6231,115.0867,999999.0,0.0
10850,海宁市,浙江省,黄湾镇,14,尖山社区,嘉兴市,K5508,30.3367,120.79,17.0,0.1
10851,建德市,浙江省,杨村桥镇,16,徐坑村,杭州市,K1266,29.6514,119.4053,164.0,0.0
10852,利辛县,安徽省,,14,利辛江集,亳州市,I2009,33.2778,116.1703,999999.0,0.1
10853,永丰县,江西省,,14,永丰八江,吉安市,J8074,27.205,115.3597,999999.0,0.0
10854,利辛县,安徽省,,14,利辛望疃丹凤,亳州市,I2051,33.2472,116.3731,28.0,0.0
10855,全椒县,安徽省,,14,全椒古河晋集,滁州市,I3858,31.9514,117.905,25.0,0.0
10856,溧阳市,江苏省,,14,天目湖镇杨村,常州市,M5838,31.2356,119.4581,999999.0,0.0
10857,天长市,安徽省,,14,天长张铺,滁州市,I4054,32.7608,118.7858,999999.0,0.1
10858,泰和县,江西省,,14,泰和玉华山,吉安市,J8762,26.4736,115.0572,508.0,0.0
10859,德化县,福建省,,14,德化杨梅,泉州市,F5209,25.8875,118.2603,999999.0,0.0
10860,德化县,福建省,,14,德化上涌,泉州市,F5207,25.7189,118.1519,803.0,0.0
10861,富阳区,浙江省,鹿山街道,14,新祥村,杭州市,K1686,29.9739,119.8242,93.0,0.2
10862,建德市,浙江省,乾潭镇,14,罗村村,杭州市,K1116,29.7211,119.4172,230.0,0.0
10863,常山县,浙江省,芳村镇,14,泮坑村,衢州市,K7219,29.0375,118.5864,123.0,1.2
10864,怀远县,安徽省,,14,怀远淝河刘小圩子,蚌埠市,I2945,33.1603,116.9817,999999.0,0.0
10865,姜堰区,江苏省,,14,宁靖盐上行K130应用（交通）,泰州市,M9478,32.4461,120.1069,999999.0,0.0
10866,永丰县,江西省,,14,永丰上固,吉安市,J8152,26.8022,115.5847,999999.0,0.0
10867,富阳区,浙江省,大源镇,14,稠溪村,杭州市,KA306,29.9447,119.9775,138.0,0.9
10868,建德市,浙江省,大同镇,14,黄家村,杭州市,KA522,29.3119,119.0883,98.0,1.2
10869,永丰县,江西省,,14,永丰龙冈羊石,吉安市,J8373,26.6967,115.5106,999999.0,0.0
10870,苍南县,浙江省,钱库镇,14,钱库,温州市,K3252,27.4589,120.5611,8.0,0.0
10871,苍南县,浙江省,大渔镇,14,大渔,温州市,K3076,27.3731,120.6289,104.0,0.0
10872,富阳区,浙江省,万市镇,14,田源村,杭州市,K1102,30.1381,119.5919,135.0,0.1
10873,常熟市,江苏省,,12,常熟,苏州市,58352,31.6639,120.7972,999999.0,0.2
10874,南城县,江西省,,14,南城万坊,抚州市,J6057,27.6142,116.6172,78.2,0.0
10875,仓山区,福建省,,14,农科院,福州市,F1062,25.9975,119.3094,19.0,0.0
10876,景宁县,浙江省,九龙乡,14,温州寮,丽水市,K9219,28.0506,119.8453,169.5,0.7
10877,富阳区,浙江省,灵桥镇,14,山基村,杭州市,KA453,29.9875,120.0569,118.0,0.1
10878,永春县,福建省,,12,永春,泉州市,58934,25.3328,118.2719,184.8,0.0
10879,怀远县,安徽省,,14,怀远西收费站,蚌埠市,I2957,33.0689,116.9133,999999.0,0.0
10880,黎川县,江西省,,14,黎川日峰燎源,抚州市,J6326,27.2328,116.9025,999999.0,0.0
10881,永丰县,江西省,,14,永丰沙溪,吉安市,J8040,26.885,115.5869,999999.0,0.0
10882,常山县,浙江省,芳村镇,14,芳村村,衢州市,K7228,29.0561,118.6169,120.0,1.1
10883,建德市,浙江省,李家镇,14,石鼓村,杭州市,KA544,29.3178,118.9483,248.0,3.7
10884,德化县,福建省,,14,德化上洋,泉州市,F5236,25.6122,118.2008,821.0,0.0
10885,田家庵区,安徽省,,14,田家庵安成,淮南市,I3219,32.64,116.9233,999999.0,0.0
10886,西塞山区,湖北省,,14,黄石风波港,黄石市,Q8609,30.2,115.2,999999.0,0.0
10887,秀洲区,浙江省,王店镇,14,南梅村,嘉兴市,K5723,30.595,120.7042,0.0,0.1
10888,枞阳县,安徽省,,14,枞阳麒麟梅花,铜陵市,I7171,30.9667,117.1139,26.2,0.0
10889,兴化市,江苏省,,12,兴化,泰州市,58243,32.9458,119.8172,4.2,0.0
10890,建德市,浙江省,下涯镇,14,丰和村,杭州市,KA529,29.515,119.4233,35.0,0.4
10891,富阳区,浙江省,新登镇,14,上山村,杭州市,K1596,30.0011,119.7728,43.0,0.2
10892,建德市,浙江省,李家镇,14,沙墩头村,杭州市,K1070,29.3317,118.9817,288.0,0.3
10893,都昌县,江西省,,14,都昌春桥,九江市,J1094,29.5336,116.2792,999999.0,0.0
10894,虞城县,河南省,,16,刘集,商丘市,O2316,34.5303,116.0425,47.8,0.0
10895,郸城县,河南省,,16,虎岗,周口市,O6854,33.7428,115.3122,51.0,0.0
10896,溧阳市,江苏省,,14,上黄镇,常州市,M7048,31.5353,119.5619,999999.0,0.0
10897,溧阳市,江苏省,,14,天目湖镇烈山,常州市,M7050,31.3308,119.3986,999999.0,0.0
10898,富阳区,浙江省,万市镇,14,徐畈村,杭州市,K1077,30.1003,119.5208,107.0,0.2
10899,建德市,浙江省,航头镇,14,航景村,杭州市,K1013,29.33,119.17,60.0,0.0
10900,吉水县,江西省,,14,吉水水南,吉安市,J8013,26.9753,115.2961,97.8,0.0
10901,滨江区,浙江省,西兴街道,14,江一社区,杭州市,K1175,30.1939,120.2142,12.0,0.3
10902,富阳区,浙江省,大源镇,14,亭山村,杭州市,K1027,29.9975,120.0044,21.0,0.2
10903,秀洲区,浙江省,王店镇,14,马桥村,嘉兴市,K5656,30.6894,120.7542,7.0,0.0
10904,常山县,浙江省,白石镇,14,十八里村,衢州市,K7204,28.85,118.4317,124.0,1.6
10905,秀洲区,浙江省,塘汇街道,14,塘汇,嘉兴市,K5608,30.795,120.7761,2.6,0.0
10906,景宁县,浙江省,红星街道,14,高畔垟村,丽水市,K9228,28.0486,119.7172,170.1,0.0
10907,奉化区,浙江省,松岙镇,14,海沿,宁波市,K2741,29.605,121.69,5.0,0.0
10908,利辛县,安徽省,,14,利辛汝集,亳州市,I2060,33.2214,115.9558,26.0,0.0
10909,庐江县,安徽省,,14,庐江乐桥黄庄,合肥市,I5280,31.1356,117.1694,999999.0,0.0
10910,都昌县,江西省,,14,都昌土塘,九江市,J1092,29.3664,116.4125,999999.0,0.0
10911,新罗区,福建省,,14,新罗中城,龙岩市,F7623,25.1036,117.0267,370.0,0.0
10912,黎川县,江西省,,14,黎川厚村飞源,抚州市,J6354,27.4389,117.0986,999999.0,0.0
10913,秀洲区,浙江省,新城街道,14,实验小学,嘉兴市,K5504,30.7769,120.7292,3.5,0.0
10914,奉化区,浙江省,溪口镇,14,界岭,宁波市,K2736,29.5614,121.2411,235.0,1.7
10915,景宁县,浙江省,红星街道,14,包山村,丽水市,KK196,27.9628,119.6131,369.1,0.0
10916,常山县,浙江省,东案乡,14,弄坞村,衢州市,K7246,29.0133,118.6614,122.0,8.0
10917,姜堰区,江苏省,,14,姜堰大伦,泰州市,M6633,32.4372,120.2397,999999.0,0.0
10918,溧阳市,江苏省,,14,上兴镇练庄村,常州市,M7057,31.4936,119.2747,999999.0,0.0
10919,都昌县,江西省,,14,都昌汪墩林峰,九江市,J1284,29.3822,116.3164,53.4,0.0
10920,富阳区,浙江省,龙门镇,16,龙门古镇,杭州市,K1238,29.8947,119.9456,84.3,0.8
10921,苍南县,浙江省,灵溪镇,14,灵溪浦亭,温州市,K3241,27.5203,120.3622,16.0,0.0
10922,象山县,浙江省,石浦镇,16,昌国,宁波市,K2921,29.2836,121.9514,0.0,1.8
10923,景宁县,浙江省,毛垟乡,14,库头村,丽水市,K9346,27.7475,119.3825,316.0,12.4
10924,苍南县,浙江省,金乡镇,14,金乡,温州市,K3047,27.4539,120.6272,5.0,0.0
10925,景宁县,浙江省,英川镇,14,凤垟村,丽水市,K9350,27.7969,119.3442,1156.0,0.4
10926,大通区,安徽省,,14,大通孔店,淮南市,I3204,32.5861,117.0858,40.0,0.2
10927,峡江县,江西省,,14,峡江福民,吉安市,J8038,27.5794,115.2128,63.3,0.0
10928,浦东新区,上海市,,14,浦东高桥外高桥二号码头,上海市,A5469,31.375,121.5714,4.4,0.2
10929,象山县,浙江省,东陈乡,14,南堡,宁波市,KB108,29.3881,121.8572,30.0,0.0
10930,英山县,湖北省,,14,英山羊角尖,黄冈市,Q9313,30.8717,115.6844,851.5,0.0
10931,永丰县,江西省,,14,永丰君埠坳下,吉安市,J8366,26.7639,115.6553,999999.0,0.0
10932,仓山区,福建省,,14,迎宾路泵站,福州市,F1064,26.0228,119.3258,20.0,0.0
10933,荔城区,福建省,,14,荔城区水务局,莆田市,F4131,25.4361,119.0083,43.0,0.0
10934,宁国市,安徽省,,14,宁国河沥长虹,宣城市,I8180,30.7039,119.0567,112.0,0.0
10935,利辛县,安徽省,,14,利辛胡集,亳州市,I2052,32.9772,116.2131,999999.0,0.0
10936,兴化市,江苏省,,14,千垛镇缸顾,泰州市,M6647,33.075,119.7733,999999.0,0.0
10937,庐江县,安徽省,,14,庐江矾山刘墩,合肥市,I5210,31.0489,117.44,83.0,0.0
10938,庐江县,安徽省,,14,京台上行K1125,合肥市,I9764,31.0742,117.2978,999999.0,0.0
10939,怀远县,安徽省,,14,怀远淝南,蚌埠市,I2910,33.0397,117.0517,999999.0,0.0
10940,建德市,浙江省,钦堂乡,14,蒲田村,杭州市,KA543,29.7225,119.5783,65.0,0.0
10941,景宁县,浙江省,澄照乡,14,张山村,丽水市,K9243,27.8869,119.6419,694.0,0.0
10942,滨江区,浙江省,西兴街道,14,丹枫社区,杭州市,K1121,30.2197,120.2097,49.0,0.0
10943,拱墅区,浙江省,文晖街道,14,三里家园社区,杭州市,K1165,30.3014,120.1831,10.0,0.0
10944,象山县,浙江省,鹤浦镇,14,凤凰山,宁波市,KB111,29.0897,121.93,38.3,1.1
10945,秀洲区,浙江省,高照街道,14,高照街道,嘉兴市,K5586,30.7539,120.6389,3.8,0.0
10946,新罗区,福建省,,14,新罗龙门,龙岩市,F7610,25.1011,116.9678,348.0,0.0
10947,建德市,浙江省,新安江街道,14,明珠社区,杭州市,KA503,29.4858,119.2906,40.0,0.0
10948,浦江县,浙江省,大畈乡,14,大畈清溪,金华市,K6162,29.5678,119.9128,263.0,0.0
10949,云和县,浙江省,赤石乡,14,杭汀村,丽水市,K9023,28.2192,119.4231,285.0,1.6
10950,连云区,江苏省,,14,海州三洋闸,连云港市,M6121,34.7641,119.2188,999999.0,0.0
10951,仓山区,福建省,,14,南江滨公园,福州市,F1010,26.0642,119.2611,999999.0,0.0
10952,兰考县,河南省,,14,许河,开封市,O5266,34.8681,115.2267,999999.0,0.0
10953,枞阳县,安徽省,,14,枞阳长沙木排,铜陵市,I7168,30.7331,117.4756,19.5,0.0
10954,乐平市,江西省,,14,乐平百乐,景德镇市,J3009,28.9139,117.0569,27.0,0.0
10955,颍东区,安徽省,,14,颍东插花,阜阳市,I2202,33.0175,115.9225,29.2,0.0
10956,峡江县,江西省,,14,峡江桐林,吉安市,J8037,27.515,115.4178,86.2,0.0
10957,象山县,浙江省,鹤浦镇,14,杨柳坑,宁波市,K2925,29.0564,121.9383,115.0,0.3
10958,奉化区,浙江省,西坞街道,14,雷山村,宁波市,K2755,29.625,121.5314,73.0,0.0
10959,浦江县,浙江省,杭坪镇,14,杭坪乌浆,金华市,K6031,29.5433,119.8781,330.0,0.8
10960,黎川县,江西省,,14,黎川宏村龙头寨,抚州市,J6325,27.115,116.8911,999999.0,0.0
10961,龙子湖区,安徽省,,14,龙子湖大明文化园,蚌埠市,I2867,32.8581,117.4164,999999.0,0.0
10962,宁国市,安徽省,,14,宁国霞西,宣城市,I8161,30.4917,118.9347,999999.0,1.1
10963,兴化市,江苏省,,14,兴化竹泓,泰州市,M5481,32.8864,119.9722,999999.0,0.0
10964,虞城县,河南省,,14,界沟,商丘市,O5729,34.0419,115.8489,999999.0,0.0
10965,柯城区,浙江省,姜家山乡,14,姜家山乡,衢州市,K7510,28.9883,118.8314,69.0,7.1
10966,峡江县,江西省,,14,峡江罗田,吉安市,J8147,27.5431,115.0519,999999.0,0.0
10967,新罗区,福建省,,14,新罗未来城,龙岩市,F7645,25.1722,117.0386,999999.0,0.0
10968,天长市,安徽省,,14,天长大通镇坝田,滁州市,I4061,32.82,118.8969,21.0,0.0
10969,永丰县,江西省,,14,永丰三坊丁坊,吉安市,J8362,26.8342,115.4519,999999.0,0.0
10970,新罗区,福建省,,14,新罗和目村,龙岩市,F7639,25.2656,117.3075,999999.0,0.0
10971,德化县,福建省,,14,石牛山金凤站,泉州市,F5253,25.6642,118.4467,999999.0,0.0
10972,柯城区,浙江省,衢化街道,14,衢化街道普珠园,衢州市,K7546,28.8828,118.9022,82.0,1.9
10973,贵溪市,江西省,,14,贵溪鸿塘,鹰潭市,J4023,28.3517,117.0078,999999.0,0.0
10974,富阳区,浙江省,常绿镇,14,双溪村,杭州市,KA302,29.8781,120.0528,241.0,0.3
10975,富阳区,浙江省,洞桥镇,14,石羊村,杭州市,KA307,30.0653,119.5869,57.0,0.0
10976,天长市,安徽省,,14,天长铜城安乐,滁州市,I4006,32.9,118.8667,999999.0,0.0
10977,建德市,浙江省,新安江街道,14,梅坪村,杭州市,KA505,29.4497,119.2447,66.0,0.0
10978,象山县,浙江省,新桥镇,14,麦地山,宁波市,K2932,29.3128,121.7947,14.4,0.0
10979,宁国市,安徽省,,14,宁国万家大龙,宣城市,I8167,30.3686,119.1858,999999.0,0.0
10980,海宁市,浙江省,盐官镇,14,祝会村,嘉兴市,K5732,30.4175,120.5839,5.0,0.2
